#{"t_start": 1608115272.846975, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
2470.909717,489,4688.515398,452.796317,2470.909717
966.640487,500,4717.084208,930.029914,966.640487
546.574892,500,4745.181449,44.584278,546.574892
1195.720003,60,4748.531397,-767.500791,1195.720003
-828.913232,108,4754.47972,400.8498,-828.913232
-319.904652,261,4770.600899,671.301682,-319.904652
-591.346559,131,4778.347109,337.166583,-591.346559
-768.272236,73,4782.609978,1269.996553,-768.272236
212.737484,500,4813.170141,532.984985,212.737484
-127.860794,462,4841.092933,2369.465827,-127.860794
813.183509,500,4869.973611,607.211824,813.183509
-657.872066,129,4877.183424,588.505213,-657.872066
300.900262,410,4901.390955,1448.011461,300.900262
-464.248239,215,4914.209592,857.552089,-464.248239
1033.775512,500,4944.298238,543.059536,1033.775512
577.450851,500,4973.067328,1111.192879,577.450851
369.814423,500,5001.629975,885.776413,369.814423
285.967614,435,5026.585864,2569.851454,285.967614
325.610634,500,5055.029919,309.295776,325.610634
364.319778,112,5061.521014,-590.194876,364.319778
363.873479,98,5067.040442,-649.03413,363.873479
1225.332488,64,5070.596957,-734.193105,1225.332488
1011.450751,500,5099.40062,898.74929,1011.450751
854.495087,500,5127.828362,784.20388,854.495087
811.28791,500,5158.81083,614.149291,811.28791
476.854932,500,5189.651337,127.46024,476.854932
811.752211,500,5219.154758,451.616025,811.752211
-644.93473,163,5228.128652,692.672303,-644.93473
870.771215,500,5257.129054,827.732235,870.771215
-377.566688,293,5273.698911,902.88158,-377.566688
472.032308,500,5302.397864,581.094871,472.032308
717.080702,500,5331.197808,440.064706,717.080702
301.873263,500,5359.61798,315.078737,301.873263
943.230999,500,5389.573409,839.264073,943.230999
-698.94556,101,5395.255417,327.625458,-698.94556
-4.114264,500,5423.229301,26.058577,-4.114264
465.335711,500,5453.003681,594.61292,465.335711
394.355813,500,5484.602562,1258.317374,394.355813
610.949799,500,5516.693777,744.49653,610.949799
325.200488,500,5547.421289,976.296826,325.200488
450.863012,500,5576.330845,397.061169,450.863012
283.249383,500,5604.47418,377.322342,283.249383
406.80173,500,5634.445569,-178.047036,406.80173
523.518997,158,5643.601264,-454.672266,523.518997
391.385965,104,5649.536446,-632.387798,391.385965
344.345319,119,5656.326798,-618.86073,344.345319
496.495995,500,5685.49158,753.726925,496.495995
774.022339,500,5714.067711,672.741909,774.022339
1146.774743,41,5716.258439,-848.581535,1146.774743
512.204747,500,5745.432691,604.829343,512.204747
1063.718164,500,5775.479829,973.561035,1063.718164
